-0.029557,0.011481,0.058824,0.04508,0.0
-0.032995,0.009154,0.0,-0.002783,0.0
-0.007874,0.025036,-0.035556,-0.005581,0.0376
-0.041005,0.013451,0.006912,-0.038354,-0.036237
-0.002759,-0.002911,0.0,0.01216,0.008333
0.034771,0.008809,-0.01373,0.015016,-0.000976
0.05914,0.017464,0.071926,0.063338,-0.035547
-0.032995,-0.013045,-0.025974,-0.032609,-0.038072
-0.031496,-0.004174,-0.042222,-0.013933,0.0
0.00271,0.0,-0.00464,0.016105,0.004421
-0.008065,-0.006636,0.0,-0.01087,0.012882
0.00813,-0.00211,-0.044706,-0.035604,0.012923
0.008065,-0.01339,0.03202,0.002735,-0.0887
0.008,-0.013214,0.0,-0.008636,0.0
-0.005291,-0.010616,-0.005569,-0.008559,0.0
0.049731,0.03028,0.06068,0.094118,0.0
0.024328,0.013788,0.086957,0.072688,-0.055556
0.00375,-0.005548,0.006316,0.0,0.0
-0.02316,-0.016649,-0.021483,-0.018043,0.014745
0.008,-0.021333,-0.013333,0.005518,-0.021181
-0.02381,-0.017127,0.018018,-0.031659,-0.050414
-0.017615,-0.017426,0.015487,-0.013514,0.0
-0.051034,0.015316,-0.04793,-0.022095,-0.030303
-0.003391,-0.008337,0.0,-0.006628,-0.03125
0.0,0.017915,0.050343,0.083449,0.0
-0.008811,-0.01,0.021786,-0.018723,0.068966
0.0,-0.035152,-0.021322,-0.037728,-0.032258
0.0,-0.005444,0.028322,0.011266,-0.066667
0.0,0.000842,0.004237,0.015746,0.017905
-0.037037,-0.00252,-0.012552,-0.045106,-0.008677
0.018462,0.023579,0.012712,0.030749,0.0
0.028701,-0.007404,-0.018828,0.056636,-0.016958
0.045521,0.048902,0.006397,0.0,-0.026155
0.003277,-0.005663,0.0,-0.008592,0.006
0.0,0.040193,0.0,0.01848,-0.017682
0.008345,-0.014683,-0.006356,-0.041237,0.008857
0.034483,0.007451,-0.027719,0.016344,-0.008779
0.0,0.001168,0.007127,0.011849,-0.006714
0.0,-0.01666,-0.014925,0.002424,0.027598
-0.008,-0.002758,0.028139,0.0,0.026857
-0.008065,0.002766,-0.04,-0.022572,-0.017529
0.00813,0.012214,-0.006579,0.010309,0.026621
-0.011201,-0.001687,-0.004415,-0.005986,-0.005977
-0.026426,-0.024257,0.006711,-0.075229,-0.016854
-0.008571,-0.007618,-0.013333,0.036404,0.0
0.017291,0.005253,-0.029279,-0.035126,-0.008857
0.026912,0.037379,0.023202,-0.036404,0.081003
0.002759,0.002454,0.0,-0.000933,-0.016622
-0.016416,0.002308,0.013605,0.052385,0.035083
0.008345,-0.014198,-0.022371,-0.016444,0.016811
-0.008276,0.033865,0.029748,-0.033891,0.033333
0.026426,0.004895,-0.042222,-0.02666,-0.112774
-0.004404,0.018734,0.023782,0.015858,0.022688
0.034483,-0.002091,0.059322,-0.011297,0.033333
-0.025333,-0.026196,-0.012,-0.037477,-0.064516
-0.025992,-0.076399,-0.038462,0.006173,0.0
-0.017322,-0.001553,-0.013333,-0.010854,0.011494
-0.008889,0.012095,-0.019737,-0.054634,0.0
-0.019432,-0.036237,-0.049217,0.0129,-0.033333
0.057927,0.0124,0.014118,0.092206,0.0
-0.063401,-0.091268,-0.071926,-0.064366,0.034483
-0.003077,0.014493,0.0,0.005317,0.022222
-0.068323,0.018333,0.0,-0.024534,-0.03125
-0.031667,0.020458,0.0,0.050302,0.016258
0.032702,-0.002406,0.0475,0.01772,0.0
0.25,0.092846,0.164678,0.129412,0.015744
-0.005333,-0.009195,0.004098,-0.017361,0.020833
-0.085366,-0.002269,-0.050607,-0.032967,0.044235
0.074074,0.035254,0.100213,0.085455,0.01397
0.049655,0.0,0.017442,0.031407,-0.006889
-0.014455,-0.015745,-0.022857,-0.028015,0.021034
-0.016,-0.004712,0.0,-0.010443,-0.013734
0.0,0.00717,0.048733,0.034929,-0.085714
-0.016854,0.018734,-0.019201,0.010417,0.0625
-0.027143,0.016182,0.005714,-0.049072,-0.029412
0.0558,0.020268,0.064394,0.062446,0.007515
0.004172,-0.001685,-0.004004,0.005714,-0.005594
0.042408,-0.018261,-0.072333,-0.072227,-0.007876
-0.015748,-0.033045,-0.037037,-0.002581,0.027289
-0.050667,-0.024078,-0.115385,-0.037947,-0.003864
-0.005618,-0.001724,0.014493,-0.002689,0.0
0.0,0.0252,0.0,0.0,-0.030303
-0.008571,0.043699,0.028509,0.022594,-0.03125
-0.027378,-0.004486,-0.014925,-0.044189,-0.032258
-0.019259,-0.033045,-0.025974,-0.001849,0.050133
-0.006042,0.00246,-0.011852,0.006803,0.0
0.038462,0.0266,0.108295,0.110909,0.047486
-0.045926,-0.033045,-0.024948,-0.046236,-0.045333
-0.029503,0.012039,0.012793,0.029601,0.0
-0.04,-0.011896,-0.033684,-0.03125,-0.031742
0.006667,0.000777,0.005084,0.006308,0.00542
0.011438,-0.014336,-0.021459,0.026171,-0.016
-0.021002,0.0,-0.006579,-0.017688,0.0
0.009901,-0.017296,-0.02649,-0.04732,0.01626
-0.029412,-0.0248,-0.036281,0.002637,-0.016
0.003367,0.001641,0.009412,0.002777,0.00542
0.02,0.046122,0.022883,0.04913,-0.032258
0.021242,-0.041748,-0.042506,-0.033983,0.025067
